RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,IDSHPT,SPECINST,TEXTTRX,ORDRNBR,CUSTPO,INVCDESC,DATEINVC,FISCYR,FISCPER,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,AMTDUE,IDSHIPNBR
RECTYPE,CNTBTCH,CNTITEM,CNTLINE,IDDIST,TEXTDESC,AMTEXTN,TAXSTTS1,AMTTAX1,IDACCTREV
RECTYPE,CNTBTCH,CNTITEM,CNTPAYM,DATEDUE,AMTDUE
2,FA0725001,9,13,S,Wan Muhammad Paizuann Bin Wan Pakias (Server Engineer),0.00,2,0.00,9999
5,FA0725001,9,13,FV,0.00
5,FA0725001,9,13,PERIOD,1 Jun 2025-30 Jun 2025
5,FA0725001,9,13,QTY,0
5,FA0725001,9,13,RATE,0
5,FA0725001,9,13,UNIT,
2,FA0725001,9,14,,Normal,19332.50,1,1546.60,3102-107
5,FA0725001,9,14,FV,19332.50
5,FA0725001,9,14,PERIOD,1 Jun 2025-30 Jun 2025
5,FA0725001,9,14,QTY,185
5,FA0725001,9,14,RATE,104.5
5,FA0725001,9,14,UNIT,Hour
2,FA0725001,9,15,S,Richard Castillo Abenir (IT-Infrastructure - Monit),0.00,2,0.00,9999
5,FA0725001,9,15,FV,0.00
5,FA0725001,9,15,PERIOD,1 Jun 2025-30 Jun 2025
5,FA0725001,9,15,QTY,0
5,FA0725001,9,15,RATE,0
5,FA0725001,9,15,UNIT,
2,FA0725001,9,16,,Normal,23460.00,1,1876.80,3102-107
5,FA0725001,9,16,FV,23460.00
5,FA0725001,9,16,PERIOD,1 Jun 2025-30 Jun 2025
5,FA0725001,9,16,QTY,200
5,FA0725001,9,16,RATE,117.3
5,FA0725001,9,16,UNIT,Hour
3,FA0725001,9,1,20250806,93690.11
4,FA0725001,9,BRANCH,
4,FA0725001,9,CONV,1
4,FA0725001,9,FC,MYR
1,FA0725003,10,300034133,20005696,,,1,,27254A2473258,AP-MONTH=07,20250707,2025,07,0,20250806,1,0,SST,1,396.21,5348.89,
2,FA0725003,10,1,S,Yeshwant Kumar Jain (Network Engineer),0.00,2,0.00,9999
5,FA0725003,10,1,FV,0.00
5,FA0725003,10,1,PERIOD,1 Jun 2025-30 Jun 2025
5,FA0725003,10,1,QTY,0
5,FA0725003,10,1,RATE,0
5,FA0725003,10,1,UNIT,
2,FA0725003,10,2,,Travel Billing,4952.68,1,396.21,3102-107
5,FA0725003,10,2,FV,4952.68
5,FA0725003,10,2,PERIOD,1 Jun 2025-30 Jun 2025
5,FA0725003,10,2,QTY,1
5,FA0725003,10,2,RATE,4952.68
5,FA0725003,10,2,UNIT,Unit
3,FA0725003,10,1,20250806,5348.89
4,FA0725003,10,BRANCH,
4,FA0725003,10,CONV,1
4,FA0725003,10,FC,MYR
1,FA0825001,11,300034133,20005704,,,1,,27275A2473258,AP-MONTH=08,20250807,2025,08,0,20250906,1,0,SST,1,8963.59,121008.49,
2,FA0825001,11,1,S,Richard Castillo Abenir (IT-Infrastructure - Monit),0.00,2,0.00,9999
5,FA0825001,11,1,FV,0.00
5,FA0825001,11,1,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,1,QTY,0
5,FA0825001,11,1,RATE,0
5,FA0825001,11,1,UNIT,
2,FA0825001,11,2,,Normal,17360.40,1,1388.83,3102-107
5,FA0825001,11,2,FV,17360.40
5,FA0825001,11,2,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,2,QTY,148
5,FA0825001,11,2,RATE,117.3
5,FA0825001,11,2,UNIT,Hour
2,FA0825001,11,3,S,Dhanushia Sree A/P Arumugam (Network Engineer),0.00,2,0.00,9999
5,FA0825001,11,3,FV,0.00
5,FA0825001,11,3,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,3,QTY,0
5,FA0825001,11,3,RATE,0
5,FA0825001,11,3,UNIT,
2,FA0825001,11,4,,Normal,11408.00,1,912.64,3102-107
5,FA0825001,11,4,FV,11408.00
5,FA0825001,11,4,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,4,QTY,184
5,FA0825001,11,4,RATE,62
5,FA0825001,11,4,UNIT,Hour
2,FA0825001,11,5,S,Wan Muhammad Paizuann Bin Wan Pakias (Server Engineer),0.00,2,0.00,9999
5,FA0825001,11,5,FV,0.00
5,FA0825001,11,5,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,5,QTY,0
5,FA0825001,11,5,RATE,0
5,FA0825001,11,5,UNIT,
2,FA0825001,11,6,,Normal,20377.50,1,1630.20,3102-107
5,FA0825001,11,6,FV,20377.50
5,FA0825001,11,6,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,6,QTY,195
5,FA0825001,11,6,RATE,104.5
5,FA0825001,11,6,UNIT,Hour
2,FA0825001,11,7,S,Donnie Zulkifli Burhan (Business Intelligence Dev),0.00,2,0.00,9999
5,FA0825001,11,7,FV,0.00
5,FA0825001,11,7,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,7,QTY,0
5,FA0825001,11,7,RATE,0
5,FA0825001,11,7,UNIT,
2,FA0825001,11,8,,Normal,23654.40,1,1892.35,3102-107
5,FA0825001,11,8,FV,23654.40
5,FA0825001,11,8,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,8,QTY,176
5,FA0825001,11,8,RATE,134.4
5,FA0825001,11,8,UNIT,Hour
2,FA0825001,11,9,S,Yeshwant Kumar Jain (Network Engineer),0.00,2,0.00,9999
5,FA0825001,11,9,FV,0.00
5,FA0825001,11,9,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,9,QTY,0
5,FA0825001,11,9,RATE,0
5,FA0825001,11,9,UNIT,
2,FA0825001,11,10,,Normal,28623.00,1,2289.84,3102-107
5,FA0825001,11,10,FV,28623.00
5,FA0825001,11,10,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,10,QTY,203
5,FA0825001,11,10,RATE,141
5,FA0825001,11,10,UNIT,Hour
2,FA0825001,11,11,S,Chankar Chilan A/L Supparmaniam (Desktop Technician - Inte),0.00,2,0.00,9999
5,FA0825001,11,11,FV,0.00
5,FA0825001,11,11,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,11,QTY,0
5,FA0825001,11,11,RATE,0
5,FA0825001,11,11,UNIT,
2,FA0825001,11,12,,Normal,10621.60,1,849.73,3102-107
5,FA0825001,11,12,FV,10621.60
5,FA0825001,11,12,PERIOD,1 Jul 2025-31 Jul 2025
5,FA0825001,11,12,QTY,136
5,FA0825001,11,12,RATE,78.1
5,FA0825001,11,12,UNIT,Hour
3,FA0825001,11,1,20250906,121008.49
4,FA0825001,11,BRANCH,
4,FA0825001,11,CONV,1
4,FA0825001,11,FC,MYR
1,NU0125001,12,300035488,543633,,,1,,,AP-MONTH=01,20250110,2025,01,0,20250311,1,0,SST,1,108.16,10872.81,
2,NU0125001,12,1,S,Faras Norfatihah Binti Mohd Narawi (Warehouse Assistant),0.00,2,0.00,9999
5,NU0125001,12,1,FV,0.00
5,NU0125001,12,1,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,1,QTY,0
5,NU0125001,12,1,RATE,0
5,NU0125001,12,1,UNIT,
2,NU0125001,12,2,,Normal,1920.00,2,0.00,3101-321
5,NU0125001,12,2,FV,1920.00
5,NU0125001,12,2,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,2,QTY,160
5,NU0125001,12,2,RATE,12
5,NU0125001,12,2,UNIT,Hour
2,NU0125001,12,3,,Over Time 1.5,756.00,2,0.00,3101-321
5,NU0125001,12,3,FV,756.00
5,NU0125001,12,3,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,3,QTY,42
5,NU0125001,12,3,RATE,18
5,NU0125001,12,3,UNIT,Unit
2,NU0125001,12,4,,EPF,250.00,2,0.00,3101-321
5,NU0125001,12,4,FV,250.00
5,NU0125001,12,4,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,4,QTY,1
5,NU0125001,12,4,RATE,250
5,NU0125001,12,4,UNIT,Unit
2,NU0125001,12,5,,SOCSO,46.35,2,0.00,3101-321
5,NU0125001,12,5,FV,46.35
5,NU0125001,12,5,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,5,QTY,1
5,NU0125001,12,5,RATE,46.35
5,NU0125001,12,5,UNIT,Unit
2,NU0125001,12,6,,EIS,5.30,2,0.00,3101-321
5,NU0125001,12,6,FV,5.30
5,NU0125001,12,6,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,6,QTY,1
5,NU0125001,12,6,RATE,5.3
5,NU0125001,12,6,UNIT,Unit
2,NU0125001,12,7,,Admin Fee,430.19,1,34.42,3101-321
5,NU0125001,12,7,FV,430.19
5,NU0125001,12,7,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,7,QTY,1
5,NU0125001,12,7,RATE,430.19
5,NU0125001,12,7,UNIT,Unit
2,NU0125001,12,8,S,Siti Nuraisyah Binti Ramli (Warehouse Assistant),0.00,2,0.00,9999
5,NU0125001,12,8,FV,0.00
5,NU0125001,12,8,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,8,QTY,0
5,NU0125001,12,8,RATE,0
5,NU0125001,12,8,UNIT,
2,NU0125001,12,9,,Normal,2112.00,2,0.00,3101-321
5,NU0125001,12,9,FV,2112.00
5,NU0125001,12,9,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,9,QTY,176
5,NU0125001,12,9,RATE,12
5,NU0125001,12,9,UNIT,Hour
2,NU0125001,12,10,,Over Time 1.5,882.00,2,0.00,3101-321
5,NU0125001,12,10,FV,882.00
5,NU0125001,12,10,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,10,QTY,49
5,NU0125001,12,10,RATE,18
5,NU0125001,12,10,UNIT,Unit
2,NU0125001,12,11,,EPF,276.00,2,0.00,3101-321
5,NU0125001,12,11,FV,276.00
5,NU0125001,12,11,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,11,QTY,1
5,NU0125001,12,11,RATE,276
5,NU0125001,12,11,UNIT,Unit
2,NU0125001,12,12,,SOCSO,51.65,2,0.00,3101-321
5,NU0125001,12,12,FV,51.65
5,NU0125001,12,12,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,12,QTY,1
5,NU0125001,12,12,RATE,51.65
5,NU0125001,12,12,UNIT,Unit
2,NU0125001,12,13,,EIS,5.90,2,0.00,3101-321
5,NU0125001,12,13,FV,5.90
5,NU0125001,12,13,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,13,QTY,1
5,NU0125001,12,13,RATE,5.9
5,NU0125001,12,13,UNIT,Unit
2,NU0125001,12,14,,Admin Fee,478.47,1,38.28,3101-321
5,NU0125001,12,14,FV,478.47
5,NU0125001,12,14,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,14,QTY,1
5,NU0125001,12,14,RATE,478.47
5,NU0125001,12,14,UNIT,Unit
2,NU0125001,12,15,S,Adeeba Binti Othman (Warehouse Assistant),0.00,2,0.00,9999
5,NU0125001,12,15,FV,0.00
5,NU0125001,12,15,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,15,QTY,0
5,NU0125001,12,15,RATE,0
5,NU0125001,12,15,UNIT,
2,NU0125001,12,16,,Normal,1920.00,2,0.00,3101-321
5,NU0125001,12,16,FV,1920.00
5,NU0125001,12,16,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,16,QTY,160
5,NU0125001,12,16,RATE,12
5,NU0125001,12,16,UNIT,Hour
2,NU0125001,12,17,,Over Time 1.5,882.00,2,0.00,3101-321
5,NU0125001,12,17,FV,882.00
5,NU0125001,12,17,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,17,QTY,49
5,NU0125001,12,17,RATE,18
5,NU0125001,12,17,UNIT,Unit
2,NU0125001,12,18,,EPF,250.00,2,0.00,3101-321
5,NU0125001,12,18,FV,250.00
5,NU0125001,12,18,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,18,QTY,1
5,NU0125001,12,18,RATE,250
5,NU0125001,12,18,UNIT,Unit
2,NU0125001,12,19,,SOCSO,49.85,2,0.00,3101-321
5,NU0125001,12,19,FV,49.85
5,NU0125001,12,19,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,19,QTY,1
5,NU0125001,12,19,RATE,49.85
5,NU0125001,12,19,UNIT,Unit
2,NU0125001,12,20,,EIS,5.70,2,0.00,3101-321
5,NU0125001,12,20,FV,5.70
5,NU0125001,12,20,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,20,QTY,1
5,NU0125001,12,20,RATE,5.7
5,NU0125001,12,20,UNIT,Unit
2,NU0125001,12,21,,Admin Fee,443.24,1,35.46,3101-321
5,NU0125001,12,21,FV,443.24
5,NU0125001,12,21,PERIOD,2 Dec 2024-31 Dec 2024
5,NU0125001,12,21,QTY,1
5,NU0125001,12,21,RATE,443.24
5,NU0125001,12,21,UNIT,Unit
3,NU0125001,12,1,20250311,10872.81
4,NU0125001,12,BRANCH,
4,NU0125001,12,CONV,1
4,NU0125001,12,FC,MYR
1,AL0125004,13,300034808,543634,,,1,,4717062014,AP-MONTH=01,20250128,2025,01,0,20250314,1,0,SST,1,301.19,41674.33,Non MMA
2,AL0125004,13,1,S,ABDUL MUHAIMIN BIN JURAAN (Manufacturing Technician),0.00,2,0.00,9999
5,AL0125004,13,1,FV,0.00
5,AL0125004,13,1,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,1,QTY,0
5,AL0125004,13,1,RATE,0
5,AL0125004,13,1,UNIT,
2,AL0125004,13,2,,Over Time 1.5,932.76,2,0.00,3102-324
5,AL0125004,13,2,FV,932.76
5,AL0125004,13,2,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,2,QTY,36
5,AL0125004,13,2,RATE,25.91
5,AL0125004,13,2,UNIT,Unit
2,AL0125004,13,3,,Over Time 2.0,1243.80,2,0.00,3102-324
5,AL0125004,13,3,FV,1243.80
5,AL0125004,13,3,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,3,QTY,36
5,AL0125004,13,3,RATE,34.55
5,AL0125004,13,3,UNIT,Unit
2,AL0125004,13,4,,Day Shift Allowance,90.00,2,0.00,3102-324
5,AL0125004,13,4,FV,90.00
5,AL0125004,13,4,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,4,QTY,9
5,AL0125004,13,4,RATE,10
5,AL0125004,13,4,UNIT,Unit
2,AL0125004,13,5,,Night Shift Allowance,120.00,2,0.00,3102-324
5,AL0125004,13,5,FV,120.00
5,AL0125004,13,5,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,5,QTY,8
5,AL0125004,13,5,RATE,15
5,AL0125004,13,5,UNIT,Unit
2,AL0125004,13,6,,Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,6,FV,100.00
5,AL0125004,13,6,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,6,QTY,1
5,AL0125004,13,6,RATE,100
5,AL0125004,13,6,UNIT,Unit
2,AL0125004,13,7,,EPF,29.00,2,0.00,3102-324
5,AL0125004,13,7,FV,29.00
5,AL0125004,13,7,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,7,QTY,1
5,AL0125004,13,7,RATE,29
5,AL0125004,13,7,UNIT,Unit
2,AL0125004,13,8,,SOCSO,42.85,2,0.00,3102-324
5,AL0125004,13,8,FV,42.85
5,AL0125004,13,8,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,8,QTY,1
5,AL0125004,13,8,RATE,42.85
5,AL0125004,13,8,UNIT,Unit
2,AL0125004,13,9,,EIS,4.90,2,0.00,3102-324
5,AL0125004,13,9,FV,4.90
5,AL0125004,13,9,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,9,QTY,1
5,AL0125004,13,9,RATE,4.9
5,AL0125004,13,9,UNIT,Unit
2,AL0125004,13,10,,Admin Fee,239.56,1,19.16,3102-324
5,AL0125004,13,10,FV,239.56
5,AL0125004,13,10,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,10,QTY,1
5,AL0125004,13,10,RATE,239.56
5,AL0125004,13,10,UNIT,Unit
2,AL0125004,13,11,S,SITI AISAH BTE SAAID DIN (Manufacturing Operation S),0.00,2,0.00,9999
5,AL0125004,13,11,FV,0.00
5,AL0125004,13,11,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,11,QTY,0
5,AL0125004,13,11,RATE,0
5,AL0125004,13,11,UNIT,
2,AL0125004,13,12,,Over Time 2.0,1330.80,2,0.00,3102-324
5,AL0125004,13,12,FV,1330.80
5,AL0125004,13,12,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,12,QTY,40
5,AL0125004,13,12,RATE,33.27
5,AL0125004,13,12,UNIT,Unit
2,AL0125004,13,13,,SOCSO,23.65,2,0.00,3102-324
5,AL0125004,13,13,FV,23.65
5,AL0125004,13,13,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,13,QTY,1
5,AL0125004,13,13,RATE,23.65
5,AL0125004,13,13,UNIT,Unit
2,AL0125004,13,14,,EIS,2.70,2,0.00,3102-324
5,AL0125004,13,14,FV,2.70
5,AL0125004,13,14,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,14,QTY,1
5,AL0125004,13,14,RATE,2.7
5,AL0125004,13,14,UNIT,Unit
2,AL0125004,13,15,,Admin Fee,108.57,1,8.69,3102-324
5,AL0125004,13,15,FV,108.57
5,AL0125004,13,15,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,15,QTY,1
5,AL0125004,13,15,RATE,108.57
5,AL0125004,13,15,UNIT,Unit
2,AL0125004,13,16,S,ZAHRI BIN JAMALUDIN (Manufacturing Technician),0.00,2,0.00,9999
5,AL0125004,13,16,FV,0.00
5,AL0125004,13,16,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,16,QTY,0
5,AL0125004,13,16,RATE,0
5,AL0125004,13,16,UNIT,
2,AL0125004,13,17,,Over Time 1.5,677.52,2,0.00,3102-324
5,AL0125004,13,17,FV,677.52
5,AL0125004,13,17,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,17,QTY,24
5,AL0125004,13,17,RATE,28.23
5,AL0125004,13,17,UNIT,Unit
2,AL0125004,13,18,,Over Time 2.0,903.36,2,0.00,3102-324
5,AL0125004,13,18,FV,903.36
5,AL0125004,13,18,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,18,QTY,24
5,AL0125004,13,18,RATE,37.64
5,AL0125004,13,18,UNIT,Unit
2,AL0125004,13,19,,Day Shift Allowance,60.00,2,0.00,3102-324
5,AL0125004,13,19,FV,60.00
5,AL0125004,13,19,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,19,QTY,6
5,AL0125004,13,19,RATE,10
5,AL0125004,13,19,UNIT,Unit
2,AL0125004,13,20,,Night Shift Allowance,165.00,2,0.00,3102-324
5,AL0125004,13,20,FV,165.00
5,AL0125004,13,20,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,20,QTY,11
5,AL0125004,13,20,RATE,15
5,AL0125004,13,20,UNIT,Unit
2,AL0125004,13,21,,Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,21,FV,100.00
5,AL0125004,13,21,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,21,QTY,1
5,AL0125004,13,21,RATE,100
5,AL0125004,13,21,UNIT,Unit
2,AL0125004,13,22,,EPF,32.00,2,0.00,3102-324
5,AL0125004,13,22,FV,32.00
5,AL0125004,13,22,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,22,QTY,1
5,AL0125004,13,22,RATE,32
5,AL0125004,13,22,UNIT,Unit
2,AL0125004,13,23,,SOCSO,34.15,2,0.00,3102-324
5,AL0125004,13,23,FV,34.15
5,AL0125004,13,23,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,23,QTY,1
5,AL0125004,13,23,RATE,34.15
5,AL0125004,13,23,UNIT,Unit
2,AL0125004,13,24,,EIS,3.90,2,0.00,3102-324
5,AL0125004,13,24,FV,3.90
5,AL0125004,13,24,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,24,QTY,1
5,AL0125004,13,24,RATE,3.9
5,AL0125004,13,24,UNIT,Unit
2,AL0125004,13,25,,Admin Fee,194.42,1,15.55,3102-324
5,AL0125004,13,25,FV,194.42
5,AL0125004,13,25,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,25,QTY,1
5,AL0125004,13,25,RATE,194.42
5,AL0125004,13,25,UNIT,Unit
2,AL0125004,13,26,S,SUHAILI BINTI ABDUL RASHID (Manufacturing Technician),0.00,2,0.00,9999
5,AL0125004,13,26,FV,0.00
5,AL0125004,13,26,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,26,QTY,0
5,AL0125004,13,26,RATE,0
5,AL0125004,13,26,UNIT,
2,AL0125004,13,27,,Over Time 1.5,1143.72,2,0.00,3102-324
5,AL0125004,13,27,FV,1143.72
5,AL0125004,13,27,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,27,QTY,36
5,AL0125004,13,27,RATE,31.77
5,AL0125004,13,27,UNIT,Unit
2,AL0125004,13,28,,Over Time 2.0,508.32,2,0.00,3102-324
5,AL0125004,13,28,FV,508.32
5,AL0125004,13,28,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,28,QTY,12
5,AL0125004,13,28,RATE,42.36
5,AL0125004,13,28,UNIT,Unit
2,AL0125004,13,29,,Day Shift Allowance,90.00,2,0.00,3102-324
5,AL0125004,13,29,FV,90.00
5,AL0125004,13,29,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,29,QTY,9
5,AL0125004,13,29,RATE,10
5,AL0125004,13,29,UNIT,Unit
2,AL0125004,13,30,,Night Shift Allowance,45.00,2,0.00,3102-324
5,AL0125004,13,30,FV,45.00
5,AL0125004,13,30,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,30,QTY,3
5,AL0125004,13,30,RATE,15
5,AL0125004,13,30,UNIT,Unit
2,AL0125004,13,31,,Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,31,FV,100.00
5,AL0125004,13,31,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,31,QTY,1
5,AL0125004,13,31,RATE,100
5,AL0125004,13,31,UNIT,Unit
2,AL0125004,13,32,,EPF,19.00,2,0.00,3102-324
5,AL0125004,13,32,FV,19.00
5,AL0125004,13,32,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,32,QTY,1
5,AL0125004,13,32,RATE,19
5,AL0125004,13,32,UNIT,Unit
2,AL0125004,13,33,,SOCSO,32.35,2,0.00,3102-324
5,AL0125004,13,33,FV,32.35
5,AL0125004,13,33,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,33,QTY,1
5,AL0125004,13,33,RATE,32.35
5,AL0125004,13,33,UNIT,Unit
2,AL0125004,13,34,,EIS,3.70,2,0.00,3102-324
5,AL0125004,13,34,FV,3.70
5,AL0125004,13,34,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,34,QTY,1
5,AL0125004,13,34,RATE,3.7
5,AL0125004,13,34,UNIT,Unit
2,AL0125004,13,35,,Admin Fee,181.22,1,14.50,3102-324
5,AL0125004,13,35,FV,181.22
5,AL0125004,13,35,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,35,QTY,1
5,AL0125004,13,35,RATE,181.22
5,AL0125004,13,35,UNIT,Unit
2,AL0125004,13,36,S,NOOR FARINA BINTI NOR MUHAMMAD (Manufacturing Production ),0.00,2,0.00,9999
5,AL0125004,13,36,FV,0.00
5,AL0125004,13,36,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,36,QTY,0
5,AL0125004,13,36,RATE,0
5,AL0125004,13,36,UNIT,
2,AL0125004,13,37,,Over Time 1.5,623.56,2,0.00,3102-324
5,AL0125004,13,37,FV,623.56
5,AL0125004,13,37,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,37,QTY,17
5,AL0125004,13,37,RATE,36.68
5,AL0125004,13,37,UNIT,Unit
2,AL0125004,13,38,,SOCSO,11.35,2,0.00,3102-324
5,AL0125004,13,38,FV,11.35
5,AL0125004,13,38,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,38,QTY,1
5,AL0125004,13,38,RATE,11.35
5,AL0125004,13,38,UNIT,Unit
2,AL0125004,13,39,,EIS,1.30,2,0.00,3102-324
5,AL0125004,13,39,FV,1.30
5,AL0125004,13,39,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,39,QTY,1
5,AL0125004,13,39,RATE,1.3
5,AL0125004,13,39,UNIT,Unit
2,AL0125004,13,40,,Admin Fee,50.90,1,4.07,3102-324
5,AL0125004,13,40,FV,50.90
5,AL0125004,13,40,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,40,QTY,1
5,AL0125004,13,40,RATE,50.9
5,AL0125004,13,40,UNIT,Unit
2,AL0125004,13,41,S,MUHAMMAD FIRDAUS BIN ABD RAHIM (Manufacturing Technician),0.00,2,0.00,9999
5,AL0125004,13,41,FV,0.00
5,AL0125004,13,41,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,41,QTY,0
5,AL0125004,13,41,RATE,0
5,AL0125004,13,41,UNIT,
2,AL0125004,13,42,,Over Time 1.5,1514.40,2,0.00,3102-324
5,AL0125004,13,42,FV,1514.40
5,AL0125004,13,42,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,42,QTY,48
5,AL0125004,13,42,RATE,31.55
5,AL0125004,13,42,UNIT,Unit
2,AL0125004,13,43,,Over Time 2.0,2523.60,2,0.00,3102-324
5,AL0125004,13,43,FV,2523.60
5,AL0125004,13,43,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,43,QTY,60
5,AL0125004,13,43,RATE,42.06
5,AL0125004,13,43,UNIT,Unit
2,AL0125004,13,44,,Day Shift Allowance,200.00,2,0.00,3102-324
5,AL0125004,13,44,FV,200.00
5,AL0125004,13,44,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,44,QTY,20
5,AL0125004,13,44,RATE,10
5,AL0125004,13,44,UNIT,Unit
2,AL0125004,13,45,,Perfect Attendance,100.00,2,0.00,3102-324
5,AL0125004,13,45,FV,100.00
5,AL0125004,13,45,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,45,QTY,1
5,AL0125004,13,45,RATE,100
5,AL0125004,13,45,UNIT,Unit
2,AL0125004,13,46,,EPF,26.00,2,0.00,3102-324
5,AL0125004,13,46,FV,26.00
5,AL0125004,13,46,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,46,QTY,1
5,AL0125004,13,46,RATE,26
5,AL0125004,13,46,UNIT,Unit
2,AL0125004,13,47,,SOCSO,76.15,2,0.00,3102-324
5,AL0125004,13,47,FV,76.15
5,AL0125004,13,47,PERIOD,1 Jan 2025-31 Jan 2025
5,AL0125004,13,47,QTY,1
5,AL0125004,13,47,RATE,76.15
5,AL0125004,13,47,UNIT,Unit
2,AL0125004,13,48,,EIS,8.70,2,0.00,3102-324
5,AL0125004,13,48,FV,8.70
5,AL0125004,13,48,PERIOD,1 Jan 2025-31 Jan 2025
