RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
1,NO0819024,15,300034339,516716,1,AP-MONTH=08,20190828,0,20191027,1,0,SST,1,388.56,2019,08,
2,NO0819024,15,1,"Normal /TS# /Job#200153321",6476.00,0,1,3102-324, /Batch #NO0819024 /Timesheet #,388.56,,,,,,,
3,NO0819024,15,1,20191027,6864.56,,,,,,,,,,,,
1,NO0819006,16,300034503,516717,1,AP-MONTH=08,20190828,0,20191027,1,0,SST,1,115.26,2019,08,
2,NO0819006,16,1,"+Med Benefit Reimburse /TS# /Job#200159742",240.00,0,1,3103-301, /Batch #NO0819006 /Timesheet #,14.40,,,,,,,
2,NO0819006,16,2,"Admin Fee /TS# /Job#200159742",1531.04,0,1,3103-301, /Batch #NO0819006 /Timesheet #,91.86,,,,,,,
2,NO0819006,16,3,"EIS /TS# /Job#200159742",7.90,0,2,3103-301, /Batch #NO0819006 /Timesheet #,0.00,,,,,,,
2,NO0819006,16,4,"EPF /TS# /Job#200159742",1080.00,0,2,3103-301, /Batch #NO0819006 /Timesheet #,0.00,,,,,,,
2,NO0819006,16,5,"Normal /TS# /Job#200159742",9000.00,0,2,3103-301, /Batch #NO0819006 /Timesheet #,0.00,,,,,,,
2,NO0819006,16,6,"Reimbursement/Claim /TS# /Job#200159742",150.00,0,1,3103-301, /Batch #NO0819006 /Timesheet #,9.00,,,,,,,
2,NO0819006,16,7,"SOCSO /TS# /Job#200159742",69.05,0,2,3103-301, /Batch #NO0819006 /Timesheet #,0.00,,,,,,,
3,NO0819006,16,1,20191027,12193.25,,,,,,,,,,,,
1,RU0819014,17,300032713,516718,1,AP-MONTH=08,20190828,0,20191027,1,0,SST,1,52.50,2019,08,
2,RU0819014,17,1,"+Med Benefit Reimburse /TS# /Job#200155085",75.00,0,1,3102-101, /Batch #RU0819014 /Timesheet #,4.50,,,,,,,
2,RU0819014,17,2,"Admin Fee /TS# /Job#200155085",800.00,0,1,3102-101, /Batch #RU0819014 /Timesheet #,48.00,,,,,,,
2,RU0819014,17,3,"EIS /TS# /Job#200155085",7.90,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,17,4,"EPF /TS# /Job#200155085",650.00,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,17,5,"Normal /TS# /Job#200155085",5000.00,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,17,6,"SOCSO /TS# /Job#200155085",69.05,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
3,RU0819014,17,1,20191027,6654.45,,,,,,,,,,,,
1,NO0819003,18,300034389,516719,1,AP-MONTH=08,20190827,0,20190926,1,0,SST,1,105.39,2019,08,
2,NO0819003,18,1,"+Med Benefit Reimburse /TS# /Job#200156003",120.00,0,1,3103-301, /Batch #NO0819003 /Timesheet #,7.20,,,,,,,
2,NO0819003,18,2,"Admin Fee /TS# /Job#200156003",1636.43,0,1,3103-301, /Batch #NO0819003 /Timesheet #,98.19,,,,,,,
2,NO0819003,18,3,"EIS /TS# /Job#200156003",7.90,0,2,3103-301, /Batch #NO0819003 /Timesheet #,0.00,,,,,,,
2,NO0819003,18,4,"EPF /TS# /Job#200156003",1440.00,0,2,3103-301, /Batch #NO0819003 /Timesheet #,0.00,,,,,,,
2,NO0819003,18,5,"Normal /TS# /Job#200156003",12000.00,0,2,3103-301, /Batch #NO0819003 /Timesheet #,0.00,,,,,,,
2,NO0819003,18,6,"SOCSO /TS# /Job#200156003",69.05,0,2,3103-301, /Batch #NO0819003 /Timesheet #,0.00,,,,,,,
3,NO0819003,18,1,20190926,15378.77,,,,,,,,,,,,
1,NO0819007,19,300023385,516720,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,1262.24,2019,08,
2,NO0819007,19,1,"Normal /TS# /Job#200158771",6551.52,0,1,3102-324, /Batch #NO0819007 /Timesheet #,393.09,,,,,,,
2,NO0819007,19,2,"Normal /TS# /Job#200152073",10675.02,0,1,3102-324, /Batch #NO0819007 /Timesheet #,640.50,,,,,,,
2,NO0819007,19,3,"Normal /TS# /Job#200152070",3810.82,0,1,3102-324, /Batch #NO0819007 /Timesheet #,228.65,,,,,,,
3,NO0819007,19,1,20190927,22299.60,,,,,,,,,,,,
1,NO0819008,20,300034324,516721,1,AP-MONTH=08,20190828,0,20190927,1,0,SST,1,209.04,2019,08,
2,NO0819008,20,1,"+Med Benefit Reimburse /TS# /Job#200152385",360.00,0,1,3102-324, /Batch #NO0819008 /Timesheet #,21.60,,,,,,,
2,NO0819008,20,2,"Admin Fee /TS# /Job#200152385",3123.95,0,1,3102-324, /Batch #NO0819008 /Timesheet #,187.44,,,,,,,
2,NO0819008,20,3,"Auto Allowance /TS# /Job#200152385",1200.00,0,2,3102-324, /Batch #NO0819008 /Timesheet #,0.00,,,,,,,
2,NO0819008,20,4,"EIS /TS# /Job#200152385",7.90,0,2,3102-324, /Batch #NO0819008 /Timesheet #,0.00,,,,,,,
2,NO0819008,20,5,"EPF /TS# /Job#200152385",1020.00,0,2,3102-324, /Batch #NO0819008 /Timesheet #,0.00,,,,,,,
2,NO0819008,20,6,"Normal /TS# /Job#200152385",8500.00,0,2,3102-324, /Batch #NO0819008 /Timesheet #,0.00,,,,,,,
2,NO0819008,20,7,"SOCSO /TS# /Job#200152385",69.05,0,2,3102-324, /Batch #NO0819008 /Timesheet #,0.00,,,,,,,
3,NO0819008,20,1,20190927,14489.94,,,,,,,,,,,,
1,RU0819014,21,300032713,516722,1,AP-MONTH=08,20190828,0,20191027,1,0,SST,1,3.83,2019,08,
2,RU0819014,21,1,"Admin Fee /TS# /Job#200155085",63.91,0,1,3102-101, /Batch #RU0819014 /Timesheet #,3.83,,,,,,,
2,RU0819014,21,2,"OT Adjustment 16th August /TS# /Job#200155085",213.05,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,21,3,"OT Adjustment 19th July /TS# /Job#200155085",42.61,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,21,4,"OT Adjustment 20th July /TS# /Job#200155085",383.49,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,21,5,"OT Adjustment 8th August /TS# /Job#200155085",276.96,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,21,6,"OT Adjustment 9th August /TS# /Job#200155085",362.19,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
3,RU0819014,21,1,20191027,1346.04,,,,,,,,,,,,
1,RU0819014,22,300032713,516723,1,AP-MONTH=08,20190828,0,20191027,1,0,SST,1,0.15,2019,08,
2,RU0819014,22,1,"Admin Fee /TS# /Job#200156453",2.45,0,1,3102-101, /Batch #RU0819014 /Timesheet #,0.15,,,,,,,
2,RU0819014,22,2,"EIS /TS# /Job#200156453",0.20,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,22,3,"OT Adjustment 13th July /TS# /Job#200156453",19.60,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,22,4,"OT Adjustment 15th July /TS# /Job#200156453",29.40,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
2,RU0819014,22,5,"SOCSO /TS# /Job#200156453",1.80,0,2,3102-101, /Batch #RU0819014 /Timesheet #,0.00,,,,,,,
3,RU0819014,22,1,20191027,53.60,,,,,,,,,,,,
1,NU0819006,23,300033966,516724,1,AP-MONTH=08,20190828,0,20191012,1,0,SST,1,2221.55,2019,08,
2,NU0819006,23,1,"+Med Benefit Reimburse /TS# /Job#200158946",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,2,"+Med Benefit Reimburse /TS# /Job#200149764",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,3,"+Med Benefit Reimburse /TS# /Job#200153982",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,4,"+Med Benefit Reimburse /TS# /Job#200155062",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,5,"+Med Benefit Reimburse /TS# /Job#200157749",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,6,"+Med Benefit Reimburse /TS# /Job#200153951",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,7,"+Med Benefit Reimburse /TS# /Job#200151852",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,8,"+Med Benefit Reimburse /TS# /Job#200154675",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,9,"+Med Benefit Reimburse /TS# /Job#200153981",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,10,"+Med Benefit Reimburse /TS# /Job#200152434",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,11,"+Med Benefit Reimburse /TS# /Job#200151119",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,12,"+Med Benefit Reimburse /TS# /Job#200151855",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,13,"+Med Benefit Reimburse /TS# /Job#200151850",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,14,"+Med Benefit Reimburse /TS# /Job#200151854",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,15,"+Med Benefit Reimburse /TS# /Job#200152425",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,16,"+Med Benefit Reimburse /TS# /Job#200152436",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,17,"+Med Benefit Reimburse /TS# /Job#200152432",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,18,"+Med Benefit Reimburse /TS# /Job#200152433",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,19,"+Med Benefit Reimburse /TS# /Job#200153235",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,20,"+Med Benefit Reimburse /TS# /Job#200153212",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,21,"+Med Benefit Reimburse /TS# /Job#200153228",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,22,"+Med Benefit Reimburse /TS# /Job#200153213",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,23,"+Med Benefit Reimburse /TS# /Job#200153229",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,24,"+Med Benefit Reimburse /TS# /Job#200153223",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,25,"+Med Benefit Reimburse /TS# /Job#200153234",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,26,"+Med Benefit Reimburse /TS# /Job#200153230",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,27,"+Med Benefit Reimburse /TS# /Job#200153984",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,28,"+Med Benefit Reimburse /TS# /Job#200153986",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,29,"+Med Benefit Reimburse /TS# /Job#200153980",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,30,"+Med Benefit Reimburse /TS# /Job#200157682",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,31,"+Med Benefit Reimburse /TS# /Job#200153964",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,32,"+Med Benefit Reimburse /TS# /Job#200153959",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,33,"+Med Benefit Reimburse /TS# /Job#200153976",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,34,"+Med Benefit Reimburse /TS# /Job#200153952",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,35,"+Med Benefit Reimburse /TS# /Job#200153963",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,36,"+Med Benefit Reimburse /TS# /Job#200157684",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,37,"+Med Benefit Reimburse /TS# /Job#200153954",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,38,"+Med Benefit Reimburse /TS# /Job#200153958",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,39,"+Med Benefit Reimburse /TS# /Job#200153979",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,40,"+Med Benefit Reimburse /TS# /Job#200157681",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,41,"+Med Benefit Reimburse /TS# /Job#200153970",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,42,"+Med Benefit Reimburse /TS# /Job#200153961",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,43,"+Med Benefit Reimburse /TS# /Job#200153955",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,44,"+Med Benefit Reimburse /TS# /Job#200153960",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,45,"+Med Benefit Reimburse /TS# /Job#200153983",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,46,"+Med Benefit Reimburse /TS# /Job#200153972",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,47,"+Med Benefit Reimburse /TS# /Job#200153957",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,48,"+Med Benefit Reimburse /TS# /Job#200153953",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,49,"+Med Benefit Reimburse /TS# /Job#200153966",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,50,"+Med Benefit Reimburse /TS# /Job#200154676",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,51,"+Med Benefit Reimburse /TS# /Job#200154465",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,52,"+Med Benefit Reimburse /TS# /Job#200154476",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,53,"+Med Benefit Reimburse /TS# /Job#200154677",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,54,"+Med Benefit Reimburse /TS# /Job#200154467",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,55,"+Med Benefit Reimburse /TS# /Job#200154473",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,56,"+Med Benefit Reimburse /TS# /Job#200154679",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,57,"+Med Benefit Reimburse /TS# /Job#200154682",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,58,"+Med Benefit Reimburse /TS# /Job#200154472",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,59,"+Med Benefit Reimburse /TS# /Job#200154468",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,60,"+Med Benefit Reimburse /TS# /Job#200154681",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,61,"+Med Benefit Reimburse /TS# /Job#200154687",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,62,"+Med Benefit Reimburse /TS# /Job#200154686",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,63,"+Med Benefit Reimburse /TS# /Job#200155242",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,64,"+Med Benefit Reimburse /TS# /Job#200155241",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,65,"+Med Benefit Reimburse /TS# /Job#200155251",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,66,"+Med Benefit Reimburse /TS# /Job#200155068",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,67,"+Med Benefit Reimburse /TS# /Job#200154684",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,68,"+Med Benefit Reimburse /TS# /Job#200155244",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,69,"+Med Benefit Reimburse /TS# /Job#200155248",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,70,"+Med Benefit Reimburse /TS# /Job#200155249",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,71,"+Med Benefit Reimburse /TS# /Job#200155278",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,72,"+Med Benefit Reimburse /TS# /Job#200155243",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,73,"+Med Benefit Reimburse /TS# /Job#200154849",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,74,"+Med Benefit Reimburse /TS# /Job#200155246",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,75,"+Med Benefit Reimburse /TS# /Job#200155061",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,76,"+Med Benefit Reimburse /TS# /Job#200155063",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,77,"+Med Benefit Reimburse /TS# /Job#200155064",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,78,"+Med Benefit Reimburse /TS# /Job#200154700",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,79,"+Med Benefit Reimburse /TS# /Job#200155066",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,80,"+Med Benefit Reimburse /TS# /Job#200155508",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,81,"+Med Benefit Reimburse /TS# /Job#200155507",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,82,"+Med Benefit Reimburse /TS# /Job#200155524",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,83,"+Med Benefit Reimburse /TS# /Job#200155511",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,84,"+Med Benefit Reimburse /TS# /Job#200155517",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,85,"+Med Benefit Reimburse /TS# /Job#200155521",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,86,"+Med Benefit Reimburse /TS# /Job#200155570",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,87,"+Med Benefit Reimburse /TS# /Job#200155515",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,88,"+Med Benefit Reimburse /TS# /Job#200155523",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,89,"+Med Benefit Reimburse /TS# /Job#200155518",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,90,"+Med Benefit Reimburse /TS# /Job#200155516",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,91,"+Med Benefit Reimburse /TS# /Job#200155512",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,92,"+Med Benefit Reimburse /TS# /Job#200155522",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,93,"+Med Benefit Reimburse /TS# /Job#200155635",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,94,"+Med Benefit Reimburse /TS# /Job#200155633",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,95,"+Med Benefit Reimburse /TS# /Job#200155639",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,96,"+Med Benefit Reimburse /TS# /Job#200155629",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,97,"+Med Benefit Reimburse /TS# /Job#200155631",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,98,"+Med Benefit Reimburse /TS# /Job#200155638",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,99,"+Med Benefit Reimburse /TS# /Job#200155636",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,100,"+Med Benefit Reimburse /TS# /Job#200155630",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,101,"+Med Benefit Reimburse /TS# /Job#200155632",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,102,"+Med Benefit Reimburse /TS# /Job#200155628",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,103,"+Med Benefit Reimburse /TS# /Job#200155959",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,104,"+Med Benefit Reimburse /TS# /Job#200156022",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,105,"+Med Benefit Reimburse /TS# /Job#200155962",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,106,"+Med Benefit Reimburse /TS# /Job#200155960",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,107,"+Med Benefit Reimburse /TS# /Job#200155964",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,108,"+Med Benefit Reimburse /TS# /Job#200155956",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,109,"+Med Benefit Reimburse /TS# /Job#200155967",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,110,"+Med Benefit Reimburse /TS# /Job#200155968",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,111,"+Med Benefit Reimburse /TS# /Job#200155965",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,112,"+Med Benefit Reimburse /TS# /Job#200155961",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,113,"+Med Benefit Reimburse /TS# /Job#200155957",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,114,"+Med Benefit Reimburse /TS# /Job#200155955",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,115,"+Med Benefit Reimburse /TS# /Job#200155973",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,116,"+Med Benefit Reimburse /TS# /Job#200156304",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,117,"+Med Benefit Reimburse /TS# /Job#200156302",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,118,"+Med Benefit Reimburse /TS# /Job#200156303",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,119,"+Med Benefit Reimburse /TS# /Job#200156305",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,120,"+Med Benefit Reimburse /TS# /Job#200156308",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,121,"+Med Benefit Reimburse /TS# /Job#200156393",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,122,"+Med Benefit Reimburse /TS# /Job#200156392",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,123,"+Med Benefit Reimburse /TS# /Job#200156689",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,124,"+Med Benefit Reimburse /TS# /Job#200156787",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
2,NU0819006,23,125,"+Med Benefit Reimburse /TS# /Job#200157422",65.00,0,1,3103-104, /Batch #NU0819006 /Timesheet #,3.90,,,,,,,
